Population	SuperPopulation	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
MGRB	MGRB	-1.44861e-01	-1.04528e-02	2.79709e-02	1.72301e-02	-8.62197e-03	-1.07048e-02	-1.93209e-02	4.97591e-03	2.20622e-03	6.82544e-04	-1.74531e-02	-1.39353e-02	-7.94709e-03	6.45752e-03	-1.70109e-02	-3.75843e-03	8.30878e-04	2.61680e-03	1.56434e-02	7.54131e-03
MGRB	MGRB	-1.62296e-01	-2.47828e-02	3.27911e-02	2.23091e-02	-2.65391e-02	-4.23574e-03	-6.67384e-03	-5.72207e-04	6.30538e-03	3.97665e-03	-1.46607e-02	5.34089e-03	3.42771e-03	-2.16692e-02	-9.24937e-03	8.91068e-03	4.74901e-03	3.95486e-03	4.76012e-03	-1.24093e-02
MGRB	MGRB	-1.54605e-01	-2.45599e-02	3.93525e-02	1.25921e-02	-1.82320e-02	-1.92293e-03	-2.62693e-02	1.89530e-03	7.75836e-03	5.98351e-03	-7.91363e-03	5.46658e-03	-6.06110e-03	1.03911e-03	-1.40557e-02	8.42140e-03	1.28752e-02	2.73468e-02	-1.24273e-02	-9.57597e-04
MGRB	MGRB	-1.46905e-01	-1.24444e-02	2.67302e-02	2.07429e-02	-4.28440e-02	3.58582e-03	3.59271e-02	5.11821e-04	-2.36206e-03	-8.43667e-03	3.12698e-02	2.37878e-02	-3.02082e-03	9.00284e-03	8.15991e-03	-4.49976e-03	-4.39643e-04	-7.83675e-04	-1.91374e-02	2.73033e-02
MGRB	MGRB	-1.56171e-01	-1.47900e-02	2.84520e-02	1.06199e-02	-1.32821e-02	-1.11874e-02	-1.60781e-02	4.75579e-03	4.27490e-03	-2.36497e-03	1.23614e-02	1.76709e-02	1.98950e-03	1.78055e-02	-9.34465e-03	-7.82072e-04	-1.58390e-02	-8.53941e-04	-2.31623e-02	-1.16711e-02
MGRB	MGRB	-1.46792e-01	-1.69103e-02	2.82006e-02	2.26108e-02	-2.62235e-02	-5.63237e-03	-2.81897e-02	-1.07317e-02	6.78965e-03	-1.49887e-03	-1.20555e-02	-2.22533e-02	-9.16808e-03	8.47270e-03	-2.97879e-03	2.37201e-02	-1.02896e-02	7.05371e-03	1.70338e-02	1.02087e-02
MGRB	MGRB	-1.50161e-01	-1.26654e-02	2.52109e-02	1.76202e-02	-2.54839e-02	-7.51497e-03	3.70485e-03	3.42147e-03	-4.27454e-03	-3.79450e-03	-8.71684e-04	4.15839e-03	1.07742e-02	4.92942e-03	5.23628e-03	-1.49889e-02	1.20524e-02	-5.56990e-03	-5.34949e-03	-2.84630e-02
MGRB	MGRB	-1.59277e-01	-2.35545e-02	4.19604e-02	1.91439e-02	-3.15244e-03	5.84438e-03	-1.22001e-03	1.55288e-03	7.71221e-03	2.23753e-03	-1.62412e-02	1.86042e-02	5.87262e-03	4.13141e-03	-1.88084e-03	-4.69673e-03	2.26238e-02	5.98676e-03	-1.37610e-02	-1.01953e-02
MGRB	MGRB	-1.53746e-01	-2.15996e-02	3.39680e-02	1.03767e-02	-1.94556e-02	5.56659e-03	-2.77100e-02	5.75699e-03	-4.71030e-03	-4.31458e-03	-9.74820e-04	-2.41312e-03	1.69389e-03	-1.39958e-02	-1.80469e-02	-3.21296e-03	1.63186e-02	-9.94637e-03	-7.55386e-03	1.95058e-02
MGRB	MGRB	-1.54015e-01	-2.09521e-02	3.68487e-02	2.08492e-02	-1.24662e-02	-9.92891e-03	-2.25602e-02	-1.92812e-03	6.09300e-03	-4.35157e-03	-7.65612e-03	-2.15108e-02	-1.64623e-02	-3.41650e-03	5.66998e-03	9.66151e-03	-3.21588e-02	-1.57490e-02	-1.36996e-03	1.31135e-02
MGRB	MGRB	-1.56362e-01	-1.36840e-02	2.68697e-02	2.01319e-02	-3.52471e-02	-6.68041e-03	-2.22153e-02	-4.76680e-03	-1.16025e-02	1.31081e-02	1.11534e-02	6.38105e-04	5.08586e-03	5.77547e-03	1.97426e-02	9.39122e-03	-1.47850e-02	-4.28600e-03	1.24669e-02	3.08315e-02
MGRB	MGRB	-1.58619e-01	-1.66790e-02	2.49146e-02	2.64287e-02	-5.83650e-03	3.61061e-03	-2.28873e-02	-4.36266e-03	-1.11328e-02	7.64144e-03	8.37331e-03	-6.70616e-04	8.96757e-03	1.38475e-02	4.22427e-03	1.47606e-02	1.49246e-02	-8.12653e-04	-5.40913e-03	-1.18973e-02
MGRB	MGRB	-1.50183e-01	-2.13473e-02	2.90826e-02	1.79169e-02	-2.26563e-02	6.03010e-04	-3.87603e-02	3.76901e-03	-8.49836e-03	1.21525e-03	1.05193e-02	2.32233e-04	-5.68852e-03	-1.50292e-02	2.49935e-03	-7.72411e-03	5.27131e-03	-5.71686e-03	-2.58476e-03	2.68787e-02
MGRB	MGRB	-1.57017e-01	-2.62175e-02	3.06560e-02	1.68555e-02	-1.19445e-02	-3.60411e-03	-2.50966e-02	-5.79341e-03	3.07529e-03	1.23562e-02	6.92005e-03	-7.80354e-03	3.37315e-04	-1.15461e-02	-3.99432e-03	-1.28934e-02	1.74476e-02	2.47544e-03	-1.77694e-02	-7.01665e-03
MGRB	MGRB	-1.62314e-01	-2.50455e-02	2.50047e-02	2.43294e-02	-1.23856e-02	-1.86202e-03	-1.79907e-02	1.33323e-02	4.85411e-03	-1.69444e-02	-5.89783e-03	-1.76040e-02	-1.03303e-02	3.38635e-03	-2.43012e-03	3.01200e-03	-1.70455e-02	1.11897e-02	7.55073e-04	-3.05654e-02
MGRB	MGRB	-1.55031e-01	-1.85858e-02	3.43389e-02	2.41606e-02	-1.67534e-02	-5.51907e-04	-1.84688e-02	-5.40820e-04	1.00265e-02	-1.19969e-02	-1.46226e-03	1.76881e-02	-3.35010e-03	-2.04901e-02	-1.95896e-02	-1.38890e-02	9.11276e-03	-1.36957e-02	7.10006e-03	2.06922e-02
MGRB	MGRB	-1.55117e-01	-2.32607e-02	3.36859e-02	2.36825e-02	-9.02211e-03	2.31779e-03	-2.83477e-02	-6.41711e-04	8.70754e-03	1.42815e-03	1.51545e-03	-7.88898e-03	-1.20421e-03	1.19106e-02	-1.20840e-02	2.20097e-02	-2.04674e-02	-3.30520e-03	-1.11438e-02	-6.30228e-03
MGRB	MGRB	-1.61355e-01	-2.33270e-02	3.36401e-02	2.41767e-02	-2.03918e-02	-7.57517e-03	-3.57942e-02	-5.51275e-03	-2.86563e-03	-5.56162e-03	-7.41711e-03	-9.46592e-03	-3.09083e-03	-8.23512e-03	-1.06343e-02	1.47084e-02	7.18467e-03	1.30619e-02	-7.95233e-03	-1.47857e-02
MGRB	MGRB	-1.45404e-01	-1.59019e-02	2.76267e-02	1.81754e-02	-1.05633e-02	1.50355e-03	-2.73992e-02	-1.95933e-03	-2.91321e-03	1.54061e-03	4.14184e-03	1.52873e-02	-1.30320e-02	-1.67582e-03	-1.08874e-02	1.08787e-02	1.20910e-02	2.83496e-02	7.39584e-03	-1.21288e-02
MGRB	MGRB	-1.48781e-01	-1.03723e-02	3.97764e-02	1.81012e-02	-4.40331e-03	-7.72910e-03	-1.03142e-02	-2.79929e-03	1.10774e-02	3.54282e-03	-4.94049e-03	-4.79445e-03	1.50085e-02	4.51595e-03	-1.26731e-02	1.75611e-04	-6.51066e-03	8.05281e-03	1.60021e-02	-2.35060e-02
MGRB	MGRB	-1.53642e-01	-1.58316e-02	3.43452e-02	1.76664e-02	-1.96219e-02	-4.12769e-03	-8.85225e-03	-6.35387e-03	2.81183e-03	-3.98974e-03	-1.80558e-02	1.78031e-02	-1.09734e-02	2.64222e-02	2.70836e-03	4.35975e-03	2.25640e-02	-1.22442e-02	1.45180e-03	6.26477e-03
MGRB	MGRB	-1.51333e-01	-1.89655e-02	3.12393e-02	1.13951e-02	9.87590e-04	-3.41898e-03	-2.67455e-02	1.05149e-02	1.99371e-04	1.46863e-04	-1.50228e-02	5.37830e-03	3.91813e-03	-1.13313e-02	4.39927e-03	-7.67526e-04	6.19981e-03	3.19306e-02	-8.15905e-03	-1.12046e-02
MGRB	MGRB	-1.54470e-01	-1.87920e-02	3.22791e-02	1.96027e-02	-1.76011e-02	-8.22673e-03	-1.61356e-02	-8.82716e-03	3.45374e-03	1.31981e-02	6.48642e-03	-1.51312e-02	-5.12210e-03	3.78696e-03	1.30578e-02	-4.17749e-03	1.73250e-02	-1.95482e-02	1.59290e-02	-5.84153e-03
MGRB	MGRB	-1.60131e-01	-1.49142e-02	2.36657e-02	2.11151e-02	-2.25345e-02	-2.17141e-03	-3.07279e-02	-2.40862e-02	6.04020e-03	1.18447e-02	-1.43444e-03	-6.56794e-03	-3.65133e-03	1.06032e-02	9.11740e-03	2.08173e-02	-7.26316e-03	1.83638e-02	-4.48291e-03	7.25752e-03
MGRB	MGRB	-1.59785e-01	-2.15169e-02	3.51905e-02	1.46048e-02	-1.38165e-02	-1.25363e-03	-2.71555e-02	-2.27969e-03	-5.95877e-03	-4.55615e-03	9.19746e-04	2.15153e-02	8.96229e-04	-3.40330e-03	9.62819e-03	7.20685e-03	3.37752e-03	1.49304e-02	2.11748e-03	7.86851e-03
MGRB	MGRB	-1.32723e-01	-2.05046e-02	-8.19529e-03	1.65297e-02	1.27322e-01	2.29395e-02	6.89466e-02	-6.18781e-03	1.18621e-02	-6.72935e-03	8.01756e-02	4.38310e-02	1.37870e-02	3.14681e-02	4.67719e-02	1.21344e-02	1.92724e-02	1.91134e-03	2.56441e-02	2.65174e-02
MGRB	MGRB	-1.56646e-01	-1.45786e-02	2.65798e-02	1.50362e-02	-1.25780e-02	-4.01860e-03	-3.30771e-02	-8.67098e-03	-1.60869e-02	3.21253e-03	-2.68441e-03	-3.69205e-03	-9.94906e-03	3.70410e-03	7.32665e-03	4.79536e-04	2.15312e-03	-2.45519e-02	-4.34435e-02	-1.22081e-02
MGRB	MGRB	-1.57295e-01	-1.34087e-02	3.62243e-02	1.86025e-02	-1.43749e-02	-7.10126e-03	-4.19109e-02	5.81302e-04	-2.03983e-03	1.56003e-03	1.68558e-03	-5.76975e-03	5.60476e-03	1.30699e-03	-7.42187e-03	-6.61462e-03	-3.32217e-03	-1.41356e-02	-1.52721e-02	5.01690e-03
MGRB	MGRB	-1.55070e-01	-2.80862e-02	2.82992e-02	1.47444e-02	-8.02050e-03	-2.57546e-03	-2.37225e-02	-6.87730e-03	-6.29643e-03	-1.19082e-02	-1.26306e-03	3.26693e-03	9.85383e-03	1.12338e-02	-7.86093e-03	8.84703e-03	9.14680e-03	-3.06043e-02	1.74696e-03	1.76770e-02
MGRB	MGRB	-1.59761e-01	-1.86838e-02	3.23086e-02	1.49051e-02	-8.48953e-03	3.10054e-04	-2.05968e-02	-6.24343e-03	-1.17907e-02	1.45315e-02	9.15748e-03	-7.73333e-03	1.10643e-02	-6.59708e-03	8.63293e-04	2.53444e-03	6.85611e-03	-1.50875e-02	-6.98653e-04	-1.00113e-02
MGRB	MGRB	-1.57177e-01	-1.92984e-02	3.37208e-02	1.45498e-02	-1.85635e-02	-6.46992e-03	-1.55861e-02	3.05890e-03	1.88136e-03	1.19726e-02	-3.55977e-03	-1.20405e-02	-1.61315e-02	1.80594e-03	-1.20099e-02	-2.12661e-02	-2.39089e-03	-7.07325e-03	-1.57526e-02	2.18288e-02
MGRB	MGRB	-1.66287e-01	-1.82344e-02	2.18511e-02	2.06123e-02	-1.76805e-02	4.93371e-03	-2.01352e-02	-8.56999e-03	-1.19062e-02	2.93075e-03	-1.26849e-02	7.62650e-03	1.01972e-02	3.40342e-03	-5.53805e-03	-9.91719e-03	-1.51986e-02	1.05741e-02	5.64151e-03	1.65371e-02
MGRB	MGRB	-1.51575e-01	-1.77511e-02	2.50576e-02	2.66140e-02	2.04854e-02	1.14573e-03	1.22802e-02	2.75036e-03	-1.08607e-02	-1.73534e-02	1.63571e-02	1.52345e-02	3.67900e-02	8.26571e-03	-4.39389e-03	1.06789e-02	3.08078e-03	-1.53271e-02	-1.42906e-02	1.41666e-02
MGRB	MGRB	-1.54219e-01	-1.86420e-02	3.78044e-02	1.69211e-02	-9.97891e-03	2.92406e-03	-1.37178e-02	-1.02373e-02	-4.15151e-04	5.52935e-04	-1.49201e-02	1.28507e-03	1.12719e-02	-9.26225e-03	6.29627e-03	-3.59080e-03	6.06355e-03	-2.26894e-03	7.00260e-03	3.42806e-03
MGRB	MGRB	-1.57965e-01	-1.61982e-02	2.93907e-02	1.87474e-02	-1.23671e-03	-4.11957e-04	-1.05905e-02	1.03748e-03	-1.78360e-04	1.52067e-04	-1.00063e-03	-7.47335e-03	6.90890e-03	-2.22987e-02	4.45485e-03	-2.15694e-02	5.84190e-03	1.60472e-02	-9.25452e-03	5.13358e-03
MGRB	MGRB	-1.59308e-01	-1.94554e-02	3.29446e-02	2.08311e-02	-9.17866e-03	-5.28632e-03	-2.45324e-02	-2.73171e-03	-1.65306e-03	1.15742e-02	1.51032e-03	6.10603e-03	9.41261e-03	-1.40878e-02	2.36293e-02	1.77812e-02	-1.07739e-02	-6.14396e-03	2.53591e-03	1.37573e-03
MGRB	MGRB	-1.54767e-01	-1.11789e-02	3.21997e-02	1.31628e-02	-5.18183e-03	1.24572e-03	-1.81852e-02	-2.26246e-03	1.12709e-02	4.95806e-03	2.71911e-03	-7.38761e-03	4.00774e-03	-2.03256e-03	-2.15153e-03	2.75525e-02	8.02323e-03	-1.50251e-02	1.30051e-02	-3.41056e-02
MGRB	MGRB	-1.60516e-01	-2.19331e-02	3.12444e-02	1.68824e-02	-9.49555e-03	7.97643e-03	-2.03943e-02	-6.55492e-03	2.50248e-03	-6.54326e-03	-7.35146e-03	-1.09532e-02	1.28355e-02	-2.07672e-02	-3.16985e-03	-1.26587e-02	1.74284e-02	1.51118e-02	-9.45833e-03	-4.18023e-03
MGRB	MGRB	-1.45689e-01	-1.88101e-02	3.16062e-02	2.42288e-02	-1.18685e-02	-7.08413e-03	-2.73278e-02	-3.51575e-03	-1.64669e-02	-1.39197e-03	-1.61182e-02	5.96714e-03	4.29700e-03	-3.28934e-03	-2.63569e-03	1.42698e-02	2.11727e-02	7.76300e-03	-9.81868e-03	-8.12289e-03
MGRB	MGRB	-1.49277e-01	-2.25216e-02	2.34847e-02	1.95976e-02	-1.71046e-02	-9.57823e-04	-1.17523e-02	1.68959e-03	-8.72504e-03	2.30226e-03	3.25672e-03	1.03255e-02	-2.36004e-02	-1.06003e-02	-1.37432e-03	2.46825e-02	7.70293e-03	2.67280e-03	2.85031e-02	8.23581e-03
MGRB	MGRB	-1.46446e-01	-1.66168e-02	3.20015e-02	1.89582e-02	-6.56142e-03	7.45149e-04	-8.22952e-03	1.61013e-03	-1.27478e-03	6.35394e-03	-4.77676e-03	-3.97347e-03	5.98233e-03	9.75702e-04	8.91685e-03	3.77623e-03	1.88512e-04	-1.68657e-02	3.12789e-04	1.76118e-02
MGRB	MGRB	-1.58921e-01	-1.91214e-02	3.15527e-02	2.36718e-02	-2.35309e-02	-7.29441e-03	-2.36471e-02	-3.28779e-04	2.69202e-03	7.61930e-03	-5.34523e-04	1.83171e-03	-1.43304e-02	2.49665e-02	-2.34756e-02	5.90184e-03	-1.64277e-02	-8.89586e-03	-7.03070e-03	4.71206e-03
MGRB	MGRB	-1.53809e-01	-1.27239e-02	2.45830e-02	1.61538e-02	2.53695e-03	-7.64630e-03	-2.34824e-02	4.41558e-03	6.18662e-03	2.28455e-03	-7.32550e-03	1.15707e-02	-6.32580e-03	2.16079e-02	7.34087e-03	4.95313e-03	1.16774e-02	1.80038e-02	-4.47972e-03	-8.72963e-06
MGRB	MGRB	-1.54665e-01	-1.91219e-02	2.58510e-02	1.45839e-02	-1.28870e-02	2.34546e-04	-3.18647e-02	2.70794e-03	7.23376e-03	-1.07158e-02	1.71104e-03	7.47494e-03	2.15295e-03	-7.76980e-03	3.99329e-02	2.00464e-02	6.57958e-03	1.98400e-02	7.88165e-03	3.03304e-03
MGRB	MGRB	-1.57341e-01	-2.22175e-02	3.40988e-02	1.58012e-02	-4.24316e-03	2.32333e-03	-2.44936e-02	3.18758e-03	3.93075e-03	-8.20420e-03	-8.58371e-03	5.38316e-03	-1.47550e-02	7.16168e-03	6.14449e-03	8.83638e-03	6.34500e-03	-8.29054e-04	-1.70892e-02	5.21095e-03
MGRB	MGRB	-1.56843e-01	-2.90980e-02	2.93654e-02	1.35296e-02	-1.99238e-02	-1.85055e-02	-3.58184e-02	-9.37861e-04	-1.27511e-03	-4.32501e-04	2.79445e-03	1.46326e-02	-5.78865e-04	-9.73811e-03	4.17322e-03	1.57635e-02	-7.23723e-03	4.92814e-03	-1.61516e-03	2.25526e-03
MGRB	MGRB	-1.46431e-01	-2.38156e-02	3.09013e-02	1.39733e-02	-2.02298e-02	9.29826e-04	-2.68221e-02	-6.17412e-03	3.82357e-03	-1.36535e-03	9.62771e-03	6.59784e-03	-1.69596e-02	-7.96797e-03	8.85921e-04	2.60218e-03	-2.69349e-02	-1.34767e-02	1.34585e-02	-2.98021e-02
MGRB	MGRB	-1.26089e-01	-3.28618e-02	2.54404e-02	1.59163e-02	4.36872e-03	5.41155e-03	-1.75404e-02	-1.02732e-02	1.07430e-03	-1.03500e-02	7.71454e-03	-3.62721e-03	2.64963e-02	3.13263e-03	1.56226e-02	-1.33779e-02	5.36291e-03	-1.24893e-02	6.84398e-03	-8.02439e-03
MGRB	MGRB	-1.50108e-01	-2.17660e-02	2.42235e-02	1.65168e-02	-3.52290e-03	-9.00661e-03	-1.77638e-02	-2.92804e-03	-2.31931e-02	5.77874e-03	1.18975e-03	-9.18286e-03	3.94800e-03	4.38986e-03	-1.93276e-03	7.08374e-03	-1.72293e-02	2.73017e-02	2.68436e-02	-7.07785e-03
MGRB	MGRB	-1.60366e-01	-1.85096e-02	2.41329e-02	1.07015e-02	-2.31754e-02	-1.11340e-02	-2.36994e-02	-4.42205e-03	1.66128e-03	-3.26243e-03	-1.16960e-02	-1.68110e-02	-2.47855e-03	9.98480e-04	2.82986e-03	-1.31059e-02	1.95494e-02	2.48531e-02	-1.91583e-03	-9.93224e-03
MGRB	MGRB	-1.59237e-01	-2.02783e-02	3.36336e-02	2.37881e-02	-1.11826e-02	3.15436e-03	-1.98352e-02	1.96920e-02	-6.02476e-03	8.11304e-03	1.27114e-02	1.17849e-02	-2.05079e-02	1.18200e-02	-1.87424e-02	-1.04678e-02	-9.00703e-03	-5.70203e-03	3.05243e-02	5.80942e-03
MGRB	MGRB	-1.53275e-01	-2.53979e-02	3.00983e-02	1.40802e-02	-4.04295e-03	7.12075e-03	-2.48698e-02	9.18304e-03	-1.27481e-03	1.19248e-02	-1.17087e-02	-7.88102e-04	9.35141e-03	-4.20408e-03	1.44871e-02	1.12584e-02	1.12127e-02	4.29270e-03	-5.60649e-03	3.71679e-02
MGRB	MGRB	-1.51946e-01	-2.41025e-02	3.16236e-02	2.10657e-02	-5.65562e-03	-7.93590e-05	-1.35116e-02	-9.48812e-03	5.19292e-03	5.64652e-03	-2.04680e-03	-9.87332e-03	-5.58682e-03	-2.77676e-02	1.44437e-02	2.62637e-03	-6.60479e-04	8.24955e-03	-2.47852e-02	-1.45568e-02
MGRB	MGRB	-1.51716e-01	-8.95440e-03	3.34595e-02	2.41012e-02	-1.31430e-02	-3.11803e-03	-1.88419e-02	-1.01177e-02	-1.02691e-02	2.04778e-03	2.02125e-03	1.55878e-02	8.35840e-03	-1.30861e-03	7.92979e-03	8.18144e-03	-3.04832e-02	-3.92421e-02	1.45480e-02	-1.39017e-02
MGRB	MGRB	-1.40331e-01	-1.83825e-02	-3.30790e-03	2.99574e-02	1.30761e-01	2.22397e-02	7.24774e-02	-1.02211e-02	9.07853e-03	9.07987e-03	8.31149e-02	4.60357e-02	1.32450e-02	2.10575e-02	4.19592e-02	1.62558e-02	-3.31738e-02	1.14545e-03	2.33551e-02	3.38298e-02
MGRB	MGRB	-1.55815e-01	-1.29628e-02	2.59089e-02	1.63461e-02	-1.96405e-02	-3.62760e-03	-2.81926e-02	-1.97764e-02	2.89311e-03	-8.43202e-03	-4.03046e-03	1.09983e-02	-9.61419e-03	7.22759e-03	6.66632e-03	5.29777e-03	1.62071e-02	5.16345e-03	1.76525e-02	1.96799e-02
MGRB	MGRB	-1.60585e-01	-1.51908e-02	3.30444e-02	1.85519e-02	-1.65696e-02	-1.02729e-03	-3.40997e-02	-3.83337e-03	1.88570e-02	-1.01494e-02	-8.54881e-03	1.26069e-02	8.89192e-03	5.99302e-03	-4.87828e-03	1.41097e-03	2.41567e-02	2.05931e-02	-6.17779e-04	-3.19277e-02
MGRB	MGRB	-1.54066e-01	-2.21920e-02	3.11328e-02	2.60109e-02	-8.12848e-03	-1.07852e-03	-5.61882e-03	1.48445e-02	-3.31293e-03	1.04830e-02	1.10271e-02	1.54400e-02	-9.83228e-05	-4.47723e-03	-1.65334e-02	1.41754e-03	4.34221e-03	-1.47648e-02	-2.48974e-02	4.34577e-03
MGRB	MGRB	-1.53558e-01	-1.06933e-02	2.87220e-02	1.64298e-02	-1.26950e-02	-6.91273e-03	-3.38043e-02	-1.07161e-03	-7.50831e-03	-7.42533e-03	-7.09473e-03	-1.10706e-02	-1.41495e-02	-6.59777e-03	6.66050e-03	-1.15335e-02	1.80466e-02	-2.34607e-02	2.45711e-02	6.51687e-03
MGRB	MGRB	-1.55092e-01	-1.77075e-02	3.45214e-02	2.28667e-02	-7.52528e-03	2.53972e-03	-1.70433e-02	-1.06915e-05	5.72732e-03	2.47854e-03	3.97624e-03	-1.08346e-02	2.04883e-03	6.46360e-03	-1.71147e-02	-2.90698e-02	4.89139e-03	-3.27093e-02	-2.82692e-02	-4.85298e-02
MGRB	MGRB	-1.54363e-01	-2.05998e-02	3.32320e-02	1.70661e-02	-2.05833e-02	-9.00220e-03	-2.31092e-02	-6.30984e-03	-1.23877e-02	-7.69272e-03	1.51230e-02	2.17053e-02	-3.74904e-04	1.32442e-02	-3.66042e-03	-2.00902e-02	1.70664e-02	-1.34664e-02	-2.27798e-03	9.03743e-03
MGRB	MGRB	-1.59375e-01	-1.83198e-02	3.40704e-02	1.67996e-02	-2.92237e-02	-4.89950e-03	-3.64449e-02	1.02262e-02	7.29230e-04	8.80731e-03	1.11288e-02	-3.98532e-03	-6.80969e-03	-1.45171e-02	1.85996e-02	-6.36724e-03	-1.42504e-02	4.52851e-03	-2.36141e-02	3.88909e-03
MGRB	MGRB	-1.56211e-01	-1.06788e-02	2.50637e-02	2.29217e-02	-8.45795e-03	-1.05141e-03	2.36971e-03	-1.15925e-02	-1.37412e-02	-5.46482e-05	1.48025e-02	4.78096e-03	2.09664e-03	-1.70186e-02	-1.01645e-02	2.14145e-03	1.21284e-02	-1.33849e-02	-1.42941e-02	-1.65845e-02
MGRB	MGRB	-1.54920e-01	-1.50910e-02	3.13271e-02	2.11562e-02	-1.72984e-02	-1.31492e-02	-3.48010e-02	-1.13964e-02	5.08740e-03	1.35437e-02	1.08372e-02	2.04320e-02	1.23109e-02	-2.87556e-03	-8.86340e-03	3.12744e-03	4.09111e-03	1.73013e-02	-5.94064e-03	-1.31978e-02
MGRB	MGRB	-1.56162e-01	-1.51192e-02	2.58228e-02	1.58419e-02	-1.31272e-02	-9.48702e-03	-2.87602e-02	-6.39944e-03	8.78853e-03	-1.61174e-02	6.55475e-03	-5.82301e-03	3.48892e-03	-2.59671e-03	1.02412e-02	-2.67641e-03	1.19526e-02	-9.66890e-03	-2.98268e-02	4.89861e-03
MGRB	MGRB	-1.58540e-01	-1.99176e-02	3.09195e-02	1.50002e-02	-1.00772e-02	-9.03379e-04	-9.48968e-03	-1.31738e-03	-4.66374e-03	6.30924e-03	2.22698e-02	1.79072e-02	4.06484e-03	9.47190e-03	1.03260e-02	-1.62449e-02	-5.65164e-03	9.42298e-03	1.50480e-03	-1.12911e-02
MGRB	MGRB	-1.63295e-01	-1.89290e-02	3.67920e-02	1.98368e-02	-2.08945e-02	4.55570e-04	-2.26136e-02	5.01070e-03	1.02934e-03	6.34465e-03	1.07138e-02	-6.69878e-03	1.87821e-02	-3.54440e-03	-9.46939e-03	-2.60861e-02	-1.46426e-02	2.15396e-02	-4.44764e-03	-8.67621e-03
MGRB	MGRB	-1.51645e-01	-1.52946e-02	2.84735e-02	7.03947e-03	-1.57686e-02	-2.28445e-03	-2.72726e-02	1.42495e-04	2.23777e-03	1.02112e-02	-1.59377e-02	1.45881e-02	-7.27655e-03	-1.06505e-04	2.10899e-02	-9.15020e-03	2.45722e-02	-1.00155e-02	2.90692e-03	-3.45637e-02
MGRB	MGRB	-1.64171e-01	-1.79496e-02	3.22095e-02	2.36707e-02	-2.23087e-02	-5.14200e-03	-3.69697e-02	5.59578e-03	2.12620e-03	-3.05048e-03	-1.22618e-02	-2.70870e-03	2.90255e-03	2.37152e-02	-5.13907e-03	-1.29210e-02	-5.02270e-03	1.69187e-02	1.33168e-02	-2.07664e-03
MGRB	MGRB	-1.59430e-01	-1.89067e-02	2.85012e-02	1.40055e-02	-2.34689e-02	-2.49141e-03	-2.15453e-02	-1.64150e-02	1.61462e-02	1.00100e-02	-8.27131e-03	4.20520e-04	1.38365e-02	-1.85966e-03	4.68205e-03	-4.06545e-02	2.90020e-03	-1.62939e-02	-3.05519e-02	1.57108e-02
MGRB	MGRB	-1.49585e-01	-2.91516e-02	3.51172e-02	1.98143e-02	-2.00569e-02	3.04192e-03	-1.96039e-02	6.46408e-04	-1.71489e-02	-1.47116e-03	1.24746e-02	8.05233e-03	-1.22118e-02	2.34327e-03	-8.75737e-03	-5.79171e-04	-1.09612e-03	-8.94765e-03	-2.13876e-02	-1.64403e-02
MGRB	MGRB	-1.55302e-01	-1.60537e-02	2.74616e-02	1.44310e-02	-1.36049e-02	6.53212e-03	-2.31387e-02	6.49507e-03	2.00008e-02	4.21558e-03	1.24918e-02	7.34423e-04	-3.34951e-03	2.88494e-03	5.81009e-03	1.74603e-02	-1.22716e-02	-1.50650e-02	2.52502e-02	-2.46252e-03
MGRB	MGRB	-1.49919e-01	-1.80017e-02	2.51787e-02	1.74299e-02	-2.18979e-02	2.77005e-04	-1.21351e-02	3.40623e-03	1.21248e-02	-8.96319e-03	-2.73890e-02	-8.74612e-03	-9.20825e-03	2.15264e-02	-6.13544e-03	-7.90041e-03	-1.03241e-02	4.32881e-03	8.54225e-03	5.02970e-03
MGRB	MGRB	-1.58813e-01	-1.75985e-02	3.29073e-02	1.60738e-02	-2.27229e-03	-3.76659e-03	-2.49867e-02	2.60196e-03	-5.07736e-03	-2.66119e-03	-1.21063e-02	8.19657e-03	1.37872e-02	-4.47419e-03	-1.57832e-02	1.90444e-03	1.39016e-02	4.64515e-03	-3.11492e-02	-4.06280e-03
MGRB	MGRB	-1.55845e-01	-1.65559e-02	3.03029e-02	2.58656e-02	-1.89164e-02	2.53045e-03	-1.58756e-02	-1.94283e-03	-1.76893e-03	-7.61210e-04	-1.13319e-02	5.36839e-03	-3.09108e-02	-3.26507e-03	-9.02540e-03	6.73996e-03	7.81239e-03	-8.01469e-03	-4.47555e-03	1.67622e-02
MGRB	MGRB	-1.54231e-01	-1.31476e-02	3.10624e-02	1.52586e-02	-2.36512e-02	1.64754e-03	-2.82030e-02	-1.48168e-03	-5.85779e-04	1.16673e-02	-2.47135e-02	-5.63956e-03	1.24239e-02	1.36309e-02	-1.55657e-03	-1.95776e-02	2.17880e-02	-3.39326e-02	9.98278e-03	1.13495e-02
